dataset,image,sigma,realization,method,psnr,ssim,runtime
BSD68,test015.png,25,1,bilateral,23.7652835174897,0.57632041027434,0.7378426
BSD68,test015.png,25,1,guided,23.7901826064263,0.577474407938525,0.0164275
BSD68,test015.png,25,1,l0,20.7644571716138,0.516005705989815,3.3242915
BSD68,test015.png,25,1,lgss,23.0622266537,0.6625117552,4.2532043
BSD68,test015.png,25,1,original,19.5710680841104,0.461463214468791,6.7709447
BSD68,test015.png,25,1,tv,16.4947498099,0.2839737483,1.0525713
BSD68,test016.png,25,1,adaptive,22.417096228145,0.655232927923535,8.0144586
BSD68,test016.png,25,1,bilateral,23.2058763450501,0.652632857216331,0.8993428
BSD68,test016.png,25,1,guided,22.850725583323,0.634123381183843,0.0166275
BSD68,test016.png,25,1,l0,21.2370444922484,0.620421406922985,3.4860823
BSD68,test016.png,25,1,lgss,22.922311779,0.7091993227,4.2003879
BSD68,test016.png,25,1,original,19.7030592184218,0.533931165235845,6.6304588
BSD68,test016.png,25,1,tv,16.2752887484,0.3734680967,1.1007657
BSD68,test017.png,25,1,adaptive,24.8873233699156,0.540099963187541,6.6085767
BSD68,test017.png,25,1,bilateral,25.8117694962551,0.440310492234224,0.7527898
BSD68,test017.png,25,1,guided,26.0583970537317,0.454897514396463,0.0303533
BSD68,test017.png,25,1,l0,21.0999377434158,0.648410010792957,3.3556418
BSD68,test017.png,25,1,lgss,25.9110110937,0.7025055254,5.3779682
BSD68,test017.png,25,1,original,18.6609035822004,0.581086385220019,6.3273175
BSD68,test017.png,25,1,tv,16.6403412699,0.1025872782,1.1088404
BSD68,test018.png,25,1,adaptive,24.4975316755046,0.48172449368275,7.5645082
BSD68,test018.png,25,1,bilateral,25.1888906756436,0.396890449310377,0.8137418
BSD68,test018.png,25,1,guided,25.4530226600134,0.404571860196439,0.0161984
BSD68,test018.png,25,1,l0,23.5495455187957,0.742417935264123,3.6303349
BSD68,test018.png,25,1,lgss,26.3963117667,0.7558004634,4.1035691
BSD68,test018.png,25,1,original,20.0966111170758,0.688997930919169,6.5366108
BSD68,test018.png,25,1,tv,16.1966449559,0.1079723332,1.096077
BSD68,test019.png,25,1,adaptive,23.2795090913046,0.584372288451265,7.0011532
BSD68,test019.png,25,1,bilateral,24.3694378362889,0.543465955800195,0.8270024
BSD68,test019.png,25,1,guided,24.1970960084449,0.540081292334938,0.0151808
BSD68,test019.png,25,1,l0,22.2653601175444,0.610857179986854,3.5042618
BSD68,test019.png,25,1,lgss,24.4767634477,0.702070112,4.1772877
BSD68,test019.png,25,1,original,20.9155614765486,0.570295560674509,6.5303861
BSD68,test019.png,25,1,tv,16.4301896127,0.2500647346,1.0684089
BSD68,test020.png,25,1,adaptive,23.9315470900242,0.561543323770452,6.9580793
BSD68,test020.png,25,1,bilateral,24.6074395324324,0.492598014120684,0.732768
BSD68,test020.png,25,1,guided,24.5989992629786,0.495246374136143,0.0143148
BSD68,test020.png,25,1,l0,21.9912545700692,0.706001158129067,3.6680147
BSD68,test020.png,25,1,lgss,24.56164915,0.7735222794,4.1380873
BSD68,test020.png,25,1,original,20.1539107749881,0.664393793523925,6.2762357
BSD68,test020.png,25,1,tv,16.5288129413,0.2159510078,1.0547709
BSD68,test021.png,25,1,adaptive,22.4893654060731,0.733288510611298,7.2548676
BSD68,test021.png,25,1,bilateral,23.2387600567138,0.701892905952418,0.8888164
BSD68,test021.png,25,1,guided,22.9027867777191,0.684562686589499,0.0189824
BSD68,test021.png,25,1,l0,20.8720918392806,0.655788103417132,3.35749
BSD68,test021.png,25,1,lgss,22.7302885255,0.7536451784,4.1903555
BSD68,test021.png,25,1,original,20.0447518132915,0.58971439387267,6.609762
BSD68,test021.png,25,1,tv,16.9208720558,0.4363333223,1.3227287
BSD68,test022.png,25,1,adaptive,22.3544573685855,0.644038731328902,9.7192657
BSD68,test022.png,25,1,bilateral,23.283075600087,0.657455959397835,0.8631988
BSD68,test022.png,25,1,guided,23.1292202341276,0.646343069904939,0.01672
BSD68,test022.png,25,1,l0,20.7820514040027,0.492977893704689,2.9478739
BSD68,test022.png,25,1,lgss,22.8763100459,0.6576732051,4.1459338
BSD68,test022.png,25,1,original,19.4858871018911,0.400092401283365,7.9060864
BSD68,test022.png,25,1,tv,16.5379363923,0.3708266219,1.0710632
BSD68,test023.png,25,1,adaptive,23.2327264168757,0.57740627851636,6.6747178
BSD68,test023.png,25,1,bilateral,23.991264602733,0.54990349250497,0.7547222
BSD68,test023.png,25,1,guided,23.8910436856554,0.543029787190242,0.0140226
BSD68,test023.png,25,1,l0,21.9699949945731,0.608055901023849,3.2514894
BSD68,test023.png,25,1,lgss,24.1774941834,0.7099657355,4.1294848
BSD68,test023.png,25,1,original,19.6213500673787,0.516021784099482,6.4772729
BSD68,test023.png,25,1,tv,16.3229201565,0.2518194634,1.0873119
BSD68,test024.png,25,1,adaptive,23.201025115804,0.647379060889008,5.1421055
BSD68,test024.png,25,1,bilateral,24.1812740337121,0.606203444367483,0.593278
BSD68,test024.png,25,1,guided,24.1031161826277,0.603728425708997,0.0102943
BSD68,test024.png,25,1,l0,21.1094956991172,0.548056492029248,2.5479408
BSD68,test024.png,25,1,lgss,23.1840483118,0.6800592422,4.5553647
BSD68,test024.png,25,1,original,18.8383659173411,0.447096270743225,4.7544722
BSD68,test024.png,25,1,tv,16.8225842078,0.2706628357,1.0821445
BSD68,test025.png,25,1,adaptive,23.3916552052826,0.58375247606034,10.1727278
BSD68,test025.png,25,1,bilateral,24.0766437213608,0.49902622633495,0.9140948
BSD68,test025.png,25,1,guided,24.1263384694426,0.502721194192642,0.0168245
BSD68,test025.png,25,1,l0,22.3308667720941,0.744477761988283,3.5794763
BSD68,test025.png,25,1,lgss,23.410508063,0.8319824838,4.1258018
BSD68,test025.png,25,1,original,19.8845646754598,0.680476951657953,10.6631758
BSD68,test025.png,25,1,tv,16.2548296942,0.2288144475,1.1145075
BSD68,test026.png,25,1,adaptive,23.0689331357205,0.560186869328505,5.0568615
BSD68,test026.png,25,1,bilateral,23.9994814908783,0.549156969427858,0.6010157
BSD68,test026.png,25,1,guided,24.0271774528561,0.547056659245136,0.0107854
BSD68,test026.png,25,1,l0,21.8074373554689,0.537797219023777,2.6219651
BSD68,test026.png,25,1,lgss,23.8999449825,0.6547799082,4.2879754
BSD68,test026.png,25,1,original,19.0992614546005,0.451116546117163,4.8630978
BSD68,test026.png,25,1,tv,16.2990074085,0.2380856777,1.0767662
BSD68,test027.png,25,1,adaptive,23.5066754830701,0.505326773084949,4.9086838
BSD68,test027.png,25,1,bilateral,24.3921728516817,0.474179300676441,0.608153
BSD68,test027.png,25,1,guided,24.5897293290126,0.477894948333472,0.0104867
BSD68,test027.png,25,1,l0,21.2382605183523,0.552633665287447,2.3842109
BSD68,test027.png,25,1,lgss,24.1500007331,0.6562044345,4.1979006
BSD68,test027.png,25,1,original,19.1462351681214,0.49565503536354,4.6622277
BSD68,test027.png,25,1,tv,16.0922523337,0.1685296061,1.0743887
BSD68,test028.png,25,1,adaptive,26.9132547418759,0.801583026924805,5.0866556
BSD68,test028.png,25,1,bilateral,27.4092755186185,0.616416310035452,0.5920664
BSD68,test028.png,25,1,guided,26.9716500447199,0.642182486481542,0.0135702
BSD68,test028.png,25,1,l0,25.8495640420582,0.77024470582966,2.4705082
BSD68,test028.png,25,1,lgss,27.1419142313,0.8339847421,4.3138941
BSD68,test028.png,25,1,original,25.2751599297909,0.761157112143409,4.8795697
BSD68,test028.png,25,1,tv,17.9774845938,0.1438973266,1.1525377
BSD68,test029.png,25,1,adaptive,21.7144131895377,0.718631261221062,5.1675085
BSD68,test029.png,25,1,bilateral,22.6724513795414,0.710022330358736,0.5793567
BSD68,test029.png,25,1,guided,22.5491198735445,0.704113922948213,0.0099054
BSD68,test029.png,25,1,l0,19.9198102676597,0.59539673272611,2.3812197
BSD68,test029.png,25,1,lgss,22.1153173859,0.7312097409,4.043753
BSD68,test029.png,25,1,original,19.9028855076498,0.562614848486721,6.5645319
BSD68,test029.png,25,1,tv,16.6888283567,0.492006523,1.0741767
BSD68,test030.png,25,1,adaptive,23.5113577592685,0.485137086395768,5.3221522
BSD68,test030.png,25,1,bilateral,24.3704825511086,0.473386269588026,0.5933757
BSD68,test030.png,25,1,guided,24.5046191327057,0.472532210347928,0.009736
BSD68,test030.png,25,1,l0,21.5291982952344,0.537496349035637,2.438397
BSD68,test030.png,25,1,lgss,24.4436989975,0.6102200555,4.2509559
BSD68,test030.png,25,1,original,20.4810658873517,0.502108613165614,4.4822383
BSD68,test030.png,25,1,tv,15.974893877,0.1630047885,1.204224
BSD68,test031.png,25,1,adaptive,21.1375864407445,0.718517960183093,6.4112313
BSD68,test031.png,25,1,bilateral,22.3469719713584,0.739764081029666,0.7734456
BSD68,test031.png,25,1,guided,22.3556296882053,0.733360567310003,0.0162093
BSD68,test031.png,25,1,l0,19.4246400810345,0.451345351746916,2.5580808
BSD68,test031.png,25,1,lgss,21.3554145003,0.7053318152,4.0661972
BSD68,test031.png,25,1,original,18.7594263275002,0.352938169983163,9.0767255
BSD68,test031.png,25,1,tv,16.3762717695,0.496612836,1.0616901
BSD68,test032.png,25,1,adaptive,22.0196222735703,0.6400000978917,4.2608784
BSD68,test032.png,25,1,bilateral,22.9836567507197,0.653562229311941,0.5444622
BSD68,test032.png,25,1,guided,22.9408513100248,0.644839828816936,0.0102389
BSD68,test032.png,25,1,l0,20.4063716922051,0.420776804041929,2.4061814
BSD68,test032.png,25,1,lgss,22.5073188525,0.6560846187,4.737064
BSD68,test032.png,25,1,original,18.4254304574706,0.274255853211214,4.0137563
BSD68,test032.png,25,1,tv,16.0766586744,0.3488273495,1.0775319
BSD68,test033.png,25,1,adaptive,23.0819834397328,0.616669915175195,4.6182438
BSD68,test033.png,25,1,bilateral,23.8440549162996,0.552259388407657,0.5680217
BSD68,test033.png,25,1,guided,23.7438666696266,0.547326252803742,0.0104789
BSD68,test033.png,25,1,l0,21.9104959134617,0.720593655504829,2.36245
BSD68,test033.png,25,1,lgss,24.4868826693,0.829262939,4.058744
BSD68,test033.png,25,1,original,19.9177508203,0.628410606573867,4.3570369
BSD68,test033.png,25,1,tv,16.3106913524,0.2880017046,1.0712588
BSD68,test034.png,25,1,adaptive,24.7551240543924,0.566259730772729,4.6016432
BSD68,test034.png,25,1,bilateral,25.2984025487932,0.440300296523103,0.5574581
BSD68,test034.png,25,1,guided,25.4634929936892,0.451421730941292,0.0116439
BSD68,test034.png,25,1,l0,22.6645597343215,0.723229185439861,2.3721125
BSD68,test034.png,25,1,lgss,25.8580979863,0.7374927973,4.1602898
BSD68,test034.png,25,1,original,19.502053601228,0.674413088147819,4.3137608
BSD68,test034.png,25,1,tv,16.4579047547,0.1254946897,1.0854841
BSD68,test035.png,25,1,adaptive,23.1947156069267,0.585744248469614,5.1297718
BSD68,test035.png,25,1,bilateral,24.0118594093997,0.548685581512513,0.6243894
BSD68,test035.png,25,1,guided,23.9889135572784,0.546546646719542,0.0097148
BSD68,test035.png,25,1,l0,21.92810264939,0.560358463071364,2.245509
BSD68,test035.png,25,1,lgss,23.9864584787,0.6889548328,4.1167117
BSD68,test035.png,25,1,original,19.2917580901759,0.47559315071396,4.9139384
BSD68,test035.png,25,1,tv,16.3469799488,0.2485210052,1.1180758
BSD68,test036.png,25,1,adaptive,22.674496681447,0.421118988728644,4.7249879
BSD68,test036.png,25,1,bilateral,24.3221925161126,0.488269189654764,0.5748247
BSD68,test036.png,25,1,guided,24.5735665853262,0.494242039860179,0.0112679
BSD68,test036.png,25,1,l0,24.9817013011224,0.38739703191562,2.2936466
BSD68,test036.png,25,1,lgss,22.654992241,0.4378375964,4.1410444
BSD68,test036.png,25,1,original,24.8863736305627,0.374366492234093,4.214074
BSD68,test036.png,25,1,tv,15.9545628032,0.1873180413,1.0678933
BSD68,test037.png,25,1,adaptive,23.3238267591264,0.541262318778953,4.6214268
BSD68,test037.png,25,1,bilateral,24.4424332468258,0.507302661440379,0.6135396
BSD68,test037.png,25,1,guided,24.5274222862006,0.509288761052048,0.0121175
BSD68,test037.png,25,1,l0,22.0159609486428,0.562659019185998,2.4057408
BSD68,test037.png,25,1,lgss,24.073588949,0.6586626535,4.0516154
BSD68,test037.png,25,1,original,20.0772085771988,0.491186611440881,4.2774022
BSD68,test037.png,25,1,tv,16.3719261287,0.2060560695,1.0483475
BSD68,test038.png,25,1,adaptive,23.3946626946482,0.530759612972205,4.7899397
BSD68,test038.png,25,1,bilateral,24.2875957950628,0.515660723238962,0.5881374
BSD68,test038.png,25,1,guided,24.4010166706795,0.514938862542163,0.0112896
BSD68,test038.png,25,1,l0,21.343021121237,0.494478054465469,2.3840294
BSD68,test038.png,25,1,lgss,24.1148460424,0.6353009998,4.1012747
BSD68,test038.png,25,1,original,19.4230721870416,0.429821181529073,4.4789634
BSD68,test038.png,25,1,tv,16.3365543853,0.2040519772,1.0738139
BSD68,test039.png,25,1,adaptive,24.0487500117353,0.519892568463457,6.3745848
BSD68,test039.png,25,1,bilateral,24.6198101329818,0.456260299472513,0.7421264
BSD68,test039.png,25,1,guided,24.5363817827368,0.449008018087429,0.0150691
BSD68,test039.png,25,1,l0,23.6642698571775,0.72572209712876,3.3410859
BSD68,test039.png,25,1,lgss,25.9175752769,0.7563222027,3.7010855
BSD68,test039.png,25,1,original,20.6018383496215,0.676660575261732,6.6021498
BSD68,test039.png,25,1,tv,16.0276457958,0.1558991767,0.9777689
BSD68,test040.png,25,1,adaptive,23.3228548502981,0.552705060923505,7.0491963
BSD68,test040.png,25,1,bilateral,24.230457455387,0.538247397094432,0.7776691
BSD68,test040.png,25,1,guided,24.0327675763488,0.531953388848587,0.0180306
BSD68,test040.png,25,1,l0,22.5863533696875,0.611646313352191,3.5871907
BSD68,test040.png,25,1,lgss,24.7675127478,0.6803247758,3.6875242
BSD68,test040.png,25,1,original,20.7200557336346,0.537384161635406,6.6597042
BSD68,test040.png,25,1,tv,16.1777668332,0.2395429757,0.9719147
BSD68,test041.png,25,1,adaptive,23.0183888588395,0.618116404136848,5.1321684
BSD68,test041.png,25,1,bilateral,24.129978672082,0.590954937598516,0.8950384
BSD68,test041.png,25,1,guided,24.011037802789,0.588080424106955,0.0129157
BSD68,test041.png,25,1,l0,21.5347719046075,0.561541487688599,2.852083
BSD68,test041.png,25,1,lgss,23.8034002617,0.6995149374,3.7722435
BSD68,test041.png,25,1,original,18.8876888902164,0.454938268245842,4.5661923
BSD68,test041.png,25,1,tv,16.6679008202,0.2836261177,0.9613746
BSD68,test042.png,25,1,adaptive,23.4554545149847,0.518056127859122,4.9154056
BSD68,test042.png,25,1,bilateral,24.3711237337089,0.488483000786356,0.6585474
BSD68,test042.png,25,1,guided,24.335311090836,0.486882719246781,0.0094002
BSD68,test042.png,25,1,l0,23.1378518430799,0.669192696449651,2.5530822
BSD68,test042.png,25,1,lgss,25.1950292834,0.7158586937,3.771548
BSD68,test042.png,25,1,original,21.3829772639147,0.627092676828241,5.1449011
BSD68,test042.png,25,1,tv,16.1654414485,0.2090287427,1.0476629
BSD68,test043.png,25,1,adaptive,23.5976001833436,0.598171162600435,5.8050623
BSD68,test043.png,25,1,bilateral,24.219347176115,0.543159844054537,0.7178888
BSD68,test043.png,25,1,guided,24.0394767877578,0.538389799062765,0.0102979
BSD68,test043.png,25,1,l0,21.1540764390358,0.66037224414245,2.6726485
BSD68,test043.png,25,1,lgss,24.3012200424,0.7393923474,3.7172819
BSD68,test043.png,25,1,original,20.6051503540652,0.621465422128117,5.0007456
BSD68,test043.png,25,1,tv,16.441077198,0.2432315602,0.983286
BSD68,test044.png,25,1,adaptive,22.4239374253829,0.596421108164213,6.9260473
BSD68,test044.png,25,1,bilateral,23.5604544514338,0.578539886924496,0.8591898
BSD68,test044.png,25,1,guided,23.5847693472525,0.575125188047698,0.0169324
BSD68,test044.png,25,1,l0,21.3722617195029,0.53638623884769,3.0044496
BSD68,test044.png,25,1,lgss,22.9258490126,0.7263094935,3.775238
BSD68,test044.png,25,1,original,20.0507252135827,0.459823474410026,6.2544365
BSD68,test044.png,25,1,tv,16.3329600077,0.2993039904,0.9830844
BSD68,test045.png,25,1,adaptive,24.3076541050604,0.444253254011479,4.5393737
BSD68,test045.png,25,1,bilateral,25.0957699947819,0.380005656632898,0.567687
BSD68,test045.png,25,1,guided,25.3948357599011,0.387538411151236,0.009226
BSD68,test045.png,25,1,l0,22.0233233774684,0.713663456717899,2.1787802
BSD68,test045.png,25,1,lgss,25.5200890023,0.7087397928,3.6543691
BSD68,test045.png,25,1,original,20.6424534509982,0.686722188780183,4.3247934
BSD68,test045.png,25,1,tv,15.9528558001,0.0942588991,0.96636
BSD68,test046.png,25,1,adaptive,22.2479140530598,0.634814853140748,4.5123936
BSD68,test046.png,25,1,bilateral,23.2968661729127,0.649342307760192,0.5540062
BSD68,test046.png,25,1,guided,23.051686209083,0.636942480526554,0.0095286
BSD68,test046.png,25,1,l0,21.065376179993,0.524778479396052,2.1956742
BSD68,test046.png,25,1,lgss,22.8989092719,0.6519259882,3.6640915
BSD68,test046.png,25,1,original,20.3662349276261,0.45727269190114,4.1853273
BSD68,test046.png,25,1,tv,16.3454094943,0.3676475155,0.9776566
BSD68,test047.png,25,1,adaptive,22.1256136095604,0.587989942299593,4.5381183
BSD68,test047.png,25,1,bilateral,23.2896665905578,0.611927139842467,0.8058723
BSD68,test047.png,25,1,guided,23.3242112335009,0.607112892733102,0.0121719
BSD68,test047.png,25,1,l0,20.2983623638196,0.398639203284867,3.4575647
BSD68,test047.png,25,1,lgss,22.5565784903,0.6089495873,4.3350961
BSD68,test047.png,25,1,original,19.0496367695932,0.315959358782897,4.1914985
BSD68,test047.png,25,1,tv,16.0616888128,0.3072932414,1.0055361
BSD68,test048.png,25,1,adaptive,23.3824707227368,0.659670452296195,4.8621299
BSD68,test048.png,25,1,bilateral,24.0813385638532,0.601483462124823,0.572264
BSD68,test048.png,25,1,guided,23.6957806165188,0.588329568222556,0.010055
BSD68,test048.png,25,1,l0,21.9534568610992,0.706558430303363,2.5015323
BSD68,test048.png,25,1,lgss,24.4784912529,0.7981345393,3.844615
BSD68,test048.png,25,1,original,20.1503751370594,0.640441721085692,5.598384
BSD68,test048.png,25,1,tv,16.6279904179,0.304242091,0.9746638
BSD68,test049.png,25,1,adaptive,23.983108872488,0.541158094745734,6.736951
BSD68,test049.png,25,1,bilateral,25.2515725001585,0.47028102693489,0.596661
BSD68,test049.png,25,1,guided,25.3916529629784,0.484058953655559,0.0100665
BSD68,test049.png,25,1,l0,24.5179572919642,0.715469290814242,2.3936233
BSD68,test049.png,25,1,lgss,25.3980353787,0.7105288465,3.6720146
BSD68,test049.png,25,1,original,19.0719222842982,0.655538327581268,6.7482441
BSD68,test049.png,25,1,tv,16.3747233139,0.1241159728,0.9452413
BSD68,test050.png,25,1,adaptive,22.2580773816725,0.604268054177496,5.0672174
BSD68,test050.png,25,1,bilateral,23.6084717667381,0.618326448114343,0.5557248
BSD68,test050.png,25,1,guided,23.6016206288007,0.618925569288728,0.0094462
BSD68,test050.png,25,1,l0,20.7018190714251,0.4861143769161,2.188159
BSD68,test050.png,25,1,lgss,22.7824794572,0.6404781958,3.8256039
BSD68,test050.png,25,1,original,18.6463132196053,0.401568069413532,4.3652146
BSD68,test050.png,25,1,tv,16.3735886422,0.3077601836,0.9780258
BSD68,test051.png,25,1,adaptive,22.7098673783463,0.577085000257213,5.253658
BSD68,test051.png,25,1,bilateral,23.7453619241242,0.574711736788038,0.7918348
BSD68,test051.png,25,1,guided,23.4666222331031,0.569621132738824,0.0151712
BSD68,test051.png,25,1,l0,20.9049254743346,0.602458679501203,3.0626843
BSD68,test051.png,25,1,lgss,23.316384072,0.6645355774,3.6930693
BSD68,test051.png,25,1,original,21.1179902550085,0.594008745954097,4.1583201
BSD68,test051.png,25,1,tv,16.1483092757,0.3057835767,1.0289645
BSD68,test052.png,25,1,adaptive,23.835477628225,0.593842337980895,7.2791057
BSD68,test052.png,25,1,bilateral,25.5564230898218,0.494932244848879,0.7494046
BSD68,test052.png,25,1,guided,25.7144297939707,0.516173297081011,0.0120452
BSD68,test052.png,25,1,l0,23.6225180289584,0.707781325448424,3.0045659
BSD68,test052.png,25,1,lgss,25.1968164625,0.6921452035,3.7216763
BSD68,test052.png,25,1,original,20.4057504131828,0.679519886414604,5.9816435
BSD68,test052.png,25,1,tv,16.569861005,0.1238278253,0.945495
BSD68,test053.png,25,1,adaptive,24.0048422141117,0.43573634628075,7.8446338
